$\beta_{c||}$,$v_t/c$,$n_{spec}$,$\alpha_c$,$\tau_b$,$\alpha_b$,$D_b$,$vv_b$,$vv_e$,case,$k_\perp$,$k_{||}$,$\omega_r / \Omega_p$,$\gamma / \Omega_p$,$P_1$,$P_2$,$P_3$,$P_4$,$P_5$,$Re(E_x)$,$Im(E_x)$,$Re(E_y)$,$Im(E_y)$,$Re(E_z)$,$Im(E_z)$,$Re(B_x)$,$Im(B_x)$,$Re(B_y)$,$Im(B_y)$,$Re(B_z)$,$Im(B_z)$
0.584777,0.00015586523,3,0.50354111,1.9828352,1.5523136,0.11720814,0.68694764,0.072068796,,,,,,,,,,,,,,,,,,,,,,
0.6557638,0.00010156202,3,0.596376,0.33001819,0.50229561,0.052404732,1.0061083,0.050099712,10247.0,0.001,0.38901,0.8385,0.0086652,1.167e-06,-0.010347,4.7529e-08,0.0,0.0,1.0,0.0,1.71e-06,1.0,0.000216,-7.45e-05,-61.1,-5910.0,5910.0,-61.1,0.157,15.2
0.6601972,0.0001371368,3,1.0207,1.0383214,1.1336819,0.10142463,0.76903254,0.070816688,,,,,,,,,,,,,,,,,,,,,,
0.34461129,0.00013764836,3,1.2105435,0.6132828,0.53041261,0.21130303,0.5362826,0.093550347,,,,,,,,,,,,,,,,,,,,,,
0.77738559,0.00013750771,3,1.3248821,1.1660067,0.75352371,0.098632909,0.79072207,0.070989385,,,,,,,,,,,,,,,,,,,,,,
0.53757918,0.00013867576,3,1.1885524,0.99646699,0.52728808,0.083694801,0.69187957,0.053434245,,,,,,,,,,,,,,,,,,,,,,
1.2201192,0.0001508798,3,0.78552461,1.1153681,1.1226531,0.12685581,0.88924319,0.10010657,,,,,,,,,,,,,,,,,,,,,,
0.66282398,0.00017648101,3,0.90885681,1.2179308,0.94024992,0.093132064,0.65253115,0.05559393,,,,,,,,,,,,,,,,,,,,,,
0.77036369,0.00014251239,3,0.79299778,1.3404864,0.75973153,0.12151619,0.8624081,0.093442425,,,,,,,,,,,,,,,,,,,,,,
1.1963973,0.0001586669,3,1.2249091,1.1832784,0.87653935,0.084327169,0.73602599,0.057239905,,,,,,,,,,,,,,,,,,,,,,
1.0227745,0.00011076165,3,1.5919971,0.47532165,0.6390053,0.093573093,1.4486463,0.12395519,10256.0,0.001,0.72313,0.83055,0.020689,0.00034529,-0.025404,3.7254e-08,0.0,0.0,1.0,0.0,1.34e-06,1.0,0.000217,-0.000372,-155.0,-6230.0,6230.0,-155.0,0.214,8.61
1.0895038,0.00010456715,3,2.1350155,0.59433162,0.9055025,0.061276603,0.96160311,0.055521742,10257.0,0.001,0.73781,0.4573,0.062399,-0.12495,0.00096643,1.314e-08,0.0,0.0,1.0,0.0,5.61e-06,-1.0,-7.29e-05,0.000781,1410.0,10400.0,10400.0,-1410.0,-1.92,-14.1
0.51656628,0.00013390364,3,0.99418145,0.90455943,1.1078211,0.078581095,0.6356985,0.046313949,,,,,,,,,,,,,,,,,,,,,,
2.2430949,0.00013891479,3,0.64637589,1.3355772,2.0715296,0.090725243,1.7456281,0.14520119,10259.0,0.001,0.28442,-0.019955,0.0046064,-0.13641,0.47443,-5.6305e-07,0.0,0.0,1.0,0.0,1.1e-05,1.0,-0.00258,-0.0013,-28000.0,121000.0,-121000.0,-28000.0,98.3,-426.0
0.64152175,0.00013915081,3,0.94980413,0.73811728,1.0323533,0.17886898,0.84811836,0.12868422,,,,,,,,,,,,,,,,,,,,,,
0.79265469,0.00013377014,3,1.6787115,0.78548825,0.90835506,0.057723209,0.83874792,0.045772899,10261.0,0.001,0.46705,0.35591,0.0084342,-0.023595,0.00011104,3.3669e-08,0.0,0.0,1.0,0.0,1.36e-05,-1.0,-0.000175,0.000742,179.0,7570.0,7570.0,-179.0,-0.384,-16.2
0.48530355,0.00015084473,3,1.0429931,0.88520527,0.76396519,0.079537906,0.44742122,0.032964997,,,,,,,,,,,,,,,,,,,,,,
0.59650224,0.00014464436,3,0.89987713,0.73279518,0.63018507,0.10353655,0.7251274,0.068033032,10263.0,0.001,0.46705,0.87287,0.00011104,2.1243e-06,-0.00012937,3.5604e-08,0.0,0.0,1.0,0.0,1.43e-06,1.0,0.000224,-9.5e-05,-0.502,-3900.0,3900.0,-0.495,0.00107,8.35
0.9910273,0.00015475678,3,1.486282,1.1578578,1.2314527,0.12380098,0.74866241,0.082475312,10264.0,0.001,0.42088,0.30334,0.0021379,-0.0069995,-3.7963e-05,4.0256e-08,0.0,0.0,1.0,0.0,1.72e-05,-1.0,-0.000153,0.000594,51.7,7350.0,7350.0,-51.8,-0.123,-17.5
0.64118516,0.00010782076,3,1.58138,0.58969665,1.534511,0.1044479,0.84163922,0.07959415,10265.0,0.001,0.40846,0.34593,0.0023522,-0.0053048,-0.0014831,4.0745e-08,0.0,0.0,1.0,0.0,1.33e-05,-1.0,-0.00025,0.000689,59.1,8710.0,8710.0,-59.2,-0.145,-21.3
1.2269255,0.00015177568,3,0.74961543,0.84088373,1.0881982,0.081726857,1.0353906,0.078226589,,,,,,,,,,,,,,,,,,,,,,
0.69304913,0.00014786697,3,1.028532,1.6055079,1.895465,0.088304222,0.81150973,0.065845892,,,,,,,,,,,,,,,,,,,,,,
0.66165602,0.00012773527,3,1.3087002,1.5069849,3.323874,0.059971288,0.74866146,0.042358324,10268.0,0.001,0.36447,-0.28158,0.0058984,-0.0045269,0.025392,-5.033e-08,0.0,0.0,1.0,0.0,1.3e-05,1.0,-0.000248,-0.000685,-185.0,8850.0,-8850.0,-185.0,0.509,-24.3
1.9671116,0.00015355487,3,0.77357161,0.88394952,0.90434504,0.099216193,1.0551319,0.095236599,10269.0,0.001,0.41259,0.40118,0.00039497,0.00023484,-0.0012195,1.1197e-07,0.0,0.0,1.0,0.0,3.24e-06,1.0,0.000127,-0.000315,-7.52,-7620.0,7610.0,-7.49,0.0182,18.5
1.3076276,0.00015145665,3,0.58395809,0.80875808,0.65112764,0.11554013,0.85335088,0.088383675,10270.0,0.001,0.4812,0.70722,0.0039068,-1.1487e-05,-0.0055166,6.0932e-08,0.0,0.0,1.0,0.0,1.42e-06,1.0,0.000187,-0.000217,-32.5,-5880.0,5880.0,-32.5,0.0675,12.2
0.24990556,0.00011847667,3,1.0900846,0.49113107,0.37292445,0.13681686,0.56625468,0.068149038,,,,,,,,,,,,,,,,,,,,,,
0.8401264,0.00015151457,3,1.2686476,0.90080577,0.93724251,0.11274737,0.54783303,0.055508386,,,,,,,,,,,,,,,,,,,,,,
0.62572491,0.00014044822,3,1.5273125,0.78398925,0.55604678,0.096408896,0.76008523,0.066835299,10273.0,0.001,0.37927,0.32346,0.00091308,-0.0029987,0.00017698,5.0233e-08,0.0,0.0,1.0,0.0,1.72e-05,-1.0,-0.000269,0.000687,19.0,6760.0,6760.0,-19.1,-0.05,-17.8
0.40581948,0.00015662936,3,1.3193226,1.1776297,1.0088826,0.096146397,0.49709773,0.043602027,,,,,,,,,,,,,,,,,,,,,,
0.90929186,0.00011589943,3,1.2431235,0.52418393,0.69711131,0.13576798,0.99573219,0.11902697,10275.0,0.001,0.5985,0.78224,0.0042338,0.00011432,-0.0055308,4.0359e-08,0.0,0.0,1.0,0.0,1.49e-06,1.0,0.000226,-0.000272,-32.1,-5920.0,5920.0,-32.0,0.0536,9.89
1.1268557,0.00017067834,3,0.5649417,1.0208553,0.57064325,0.1334088,0.78149611,0.091985971,10276.0,0.001,0.52871,0.89666,0.0017563,0.00018822,-0.0021473,4.5439e-08,0.0,0.0,1.0,0.0,1.01e-06,1.0,0.000188,-0.000174,-9.01,-4600.0,4600.0,-9.0,0.017,8.69
1.2139397,0.00015936997,3,1.1768701,1.2724625,1.3472879,0.079938002,0.84816825,0.062782384,,,,,,,,,,,,,,,,,,,,,,
1.2223228,0.00017346468,3,0.58543622,1.4732891,1.1064602,0.10293543,0.92322731,0.086163513,10278.0,0.001,0.44037,-0.57884,0.00019688,0.00034023,-1.7442e-08,-7.8223e-08,0.0,0.0,1.0,0.0,1.62e-06,-1.0,0.00021,0.000258,1.96,-5730.0,-5730.0,-1.95,-0.00445,13.0
1.7625664,0.00015931124,3,1.279729,1.3513196,1.1316261,0.075853288,1.3317858,0.093897238,,,,,,,,,,,,,,,,,,,,,,
1.3152963,0.00019156844,3,0.70312136,2.7106299,1.3586084,0.094909772,0.843319,0.073101379,,,,,,,,,,,,,,,,,,,,,,
0.25673899,0.00010244243,3,2.3492291,0.73750222,1.64097,0.13007686,0.61993873,0.071358286,10281.0,0.001,0.52871,0.52196,0.021107,-0.037976,-0.00074024,2.1537e-08,0.0,0.0,1.0,0.0,4.1e-06,-1.0,-0.000607,0.000854,260.0,6440.0,6440.0,-260.0,-0.493,-12.2
0.56978351,0.0001328775,3,1.4993641,1.0170028,1.2996675,0.11272613,0.94199467,0.09542983,10282.0,0.001,0.34712,0.31688,0.00032703,-0.0010312,-7.8289e-07,5.3545e-08,0.0,0.0,1.0,0.0,1.76e-05,-1.0,-0.000337,0.000615,6.83,6730.0,6730.0,-6.96,-0.0197,-19.4
0.77516401,0.00016609959,3,0.6562323,1.1621797,1.055413,0.1190161,0.65034664,0.069169164,,,,,,,,,,,,,,,,,,,,,,
1.0898793,0.00015758045,3,0.82660979,1.0049778,1.1890087,0.074672379,0.95305634,0.066221938,,,,,,,,,,,,,,,,,,,,,,
1.2692178,0.00015765682,3,0.98503554,1.7122933,0.74984813,0.093004271,1.2793795,0.10886246,,,,,,,,,,,,,,,,,,,,,,
0.99627948,0.00014846442,3,0.82102758,0.82867604,0.524611,0.11370926,0.77520025,0.079148427,10286.0,0.001,0.5985,0.92162,0.0017269,0.0004558,-0.0023298,3.6364e-08,0.0,0.0,1.0,0.0,9.65e-07,1.0,0.000202,-0.000201,-9.05,-4830.0,4830.0,-9.04,0.0151,8.07
0.66575295,0.0001214276,3,1.9472824,0.82946771,0.70379138,0.089174673,0.68473428,0.056062061,10287.0,0.001,0.56917,0.42741,0.023721,-0.054884,0.0015258,1.9932e-08,0.0,0.0,1.0,0.0,8.16e-06,-1.0,-0.000192,0.000802,435.0,7830.0,7830.0,-435.0,-0.764,-13.8
3.9380698,0.00016297706,3,1.0025859,1.8350563,2.5159748,0.11321472,1.7553514,0.17852081,10288.0,0.001,0.49351,-0.07022,0.015331,-0.11439,0.34903,-7.7527e-08,0.0,0.0,1.0,0.0,5.24e-06,1.0,-0.000545,-0.000773,-8970.0,41100.0,-41100.0,-8980.0,18.2,-83.3
0.70683306,0.00015350925,3,0.48706561,1.5522685,1.3673413,0.16646014,0.64939868,0.092672631,,,,,,,,,,,,,,,,,,,,,,
0.71172965,0.00012734708,3,2.0042782,1.2572838,1.6511196,0.11722018,0.7520045,0.078901157,10290.0,0.001,0.5985,0.44095,0.030018,-0.064187,-0.00046259,1.6243e-08,0.0,0.0,1.0,0.0,7.18e-06,-1.0,-0.000173,0.000729,510.0,7490.0,7490.0,-510.0,-0.852,-12.5
0.22202294,0.00010812653,3,1.4393287,0.56133431,1.150632,0.092860498,0.6809696,0.057861786,,,,,,,,,,,,,,,,,,,,,,
1.4851787,0.00013166451,3,1.2532693,0.78905654,0.71092451,0.12509926,1.1917609,0.13251191,10292.0,0.001,0.65081,0.67288,0.0049026,0.0018325,-0.0091258,5.1016e-08,0.0,0.0,1.0,0.0,1.53e-06,1.0,0.000108,-0.000368,-47.8,-6560.0,6560.0,-47.8,0.0735,10.1
0.86663312,0.00016343108,3,1.0569748,1.2452869,1.0746924,0.12473132,0.79571337,0.088243842,,,,,,,,,,,,,,,,,,,,,,
0.53876597,0.00014415386,3,1.2340807,0.93385196,0.73756677,0.10540602,0.68801779,0.065606125,,,,,,,,,,,,,,,,,,,,,,
1.1000417,0.00015460319,3,1.1419009,0.92939401,0.72590351,0.10751712,0.80831844,0.078471221,,,,,,,,,,,,,,,,,,,,,,
1.0413471,0.00015039917,3,0.697438,0.76571196,0.78608179,0.088231981,1.0203505,0.082727961,10296.0,0.001,0.46705,0.72398,0.0010572,0.00010096,-0.0015614,5.4536e-08,0.0,0.0,1.0,0.0,1.6e-06,1.0,0.00021,-0.000203,-7.51,-5140.0,5140.0,-7.5,0.0161,11.0
1.1515968,0.00016636726,3,0.61840492,1.8556223,0.85305357,0.094415665,0.6979506,0.060212314,,,,,,,,,,,,,,,,,,,,,,
0.33410549,0.00011974529,3,1.1873864,1.6360497,1.1702133,0.16533241,0.65658885,0.093154065,,,,,,,,,,,,,,,,,,,,,,
0.84174466,0.00016160845,3,0.77266741,1.0006701,0.29141468,0.10107339,0.92173237,0.084610529,10299.0,0.001,0.67751,1.2625,0.0033277,0.00028865,-0.002925,2.403e-08,0.0,0.0,1.0,0.0,5.74e-07,1.0,0.000192,-0.0001,-9.96,-3780.0,3780.0,-9.96,0.0147,5.58
0.7133317,0.00010590527,3,1.6267703,0.65102148,1.8278034,0.084303878,1.349262,0.10490558,10300.0,0.001,0.44416,0.35391,0.0045461,-0.012521,-0.00026626,3.2782e-08,0.0,0.0,1.0,0.0,1.05e-05,-1.0,-0.000258,0.000712,119.0,9290.0,9290.0,-119.0,-0.268,-20.9
0.56175578,0.00011854555,3,1.9368776,0.88700849,0.95627183,0.067611657,0.75591874,0.047872346,10301.0,0.001,0.534,0.43057,0.018257,-0.04124,7.9703e-05,2.355e-08,0.0,0.0,1.0,0.0,8.26e-06,-1.0,-0.000244,0.000842,318.0,7500.0,7500.0,-318.0,-0.596,-14.1
1.860757,0.00014367184,3,0.66297895,1.2116024,1.3776524,0.089878686,1.4041262,0.11579387,10302.0,0.001,0.46705,-0.42955,0.00062633,0.0014594,-7.7769e-07,-1.026e-07,0.0,0.0,1.0,0.0,1.78e-06,-1.0,0.000156,0.000321,13.6,-9290.0,-9290.0,-13.5,-0.0291,19.9
1.2773139,0.00015267123,3,0.68584311,1.5984222,1.58999,0.079113223,1.2005959,0.088018619,,,,,,,,,,,,,,,,,,,,,,
1.3437418,0.00013651267,3,1.1381638,0.57440877,0.91956121,0.099900439,1.0768095,0.097804546,10304.0,0.001,0.39633,0.40894,0.00013678,1.0646e-05,-0.00034527,1.1547e-07,0.0,0.0,1.0,0.0,5.2e-06,1.0,0.000135,-0.000396,-2.26,-6650.0,6650.0,-2.22,0.0057,16.8
0.88365155,0.00013889198,3,1.0016092,1.2543083,1.6348017,0.054947637,0.84329927,0.04392422,,,,,,,,,,,,,,,,,,,,,,
1.7402861,0.00015764362,3,0.97696972,1.2716666,0.48567933,0.073717095,1.0638576,0.073039509,10306.0,0.001,0.52871,0.53189,0.00023713,0.0014654,-0.0019113,7.2678e-08,0.0,0.0,1.0,0.0,2.1e-06,1.0,0.000105,-0.000351,-2.86,-6380.0,6380.0,-2.84,0.0054,12.1
0.6094228,0.0001348286,3,1.291509,0.73107022,0.66318029,0.11422232,0.80792308,0.082822248,10307.0,0.001,0.55866,0.88117,0.00013163,3.512e-06,-0.00015291,2.9645e-08,0.0,0.0,1.0,0.0,1.35e-06,1.0,0.000253,-0.000142,-0.624,-4140.0,4140.0,-0.617,0.00112,7.41
1.4373795,0.00016350165,3,0.63138878,1.0723683,0.72146124,0.042241968,0.85245878,0.034550685,10308.0,0.001,0.46705,0.623,0.00025672,9.8999e-05,-0.00051097,6.9623e-08,0.0,0.0,1.0,0.0,1.67e-06,1.0,0.000182,-0.000262,-2.39,-5770.0,5770.0,-2.37,0.00511,12.4
1.5190562,0.00014397147,3,1.0265764,0.61127257,0.47354376,0.057070494,0.80182701,0.043289803,10309.0,0.001,0.5985,0.65124,0.0035401,0.00193,-0.0073672,5.7258e-08,0.0,0.0,1.0,0.0,1.41e-06,1.0,0.000117,-0.000361,-34.3,-6300.0,6300.0,-34.2,0.0572,10.5
0.69692183,0.00011509884,3,2.6349983,0.50005388,0.99770892,0.09919291,0.83898795,0.075712182,10310.0,0.001,0.8023,0.53426,0.091463,-0.14687,0.00065756,1.0438e-08,0.0,0.0,1.0,0.0,3.83e-06,-1.0,-0.000127,0.000892,1340.0,7810.0,7810.0,-1340.0,-1.67,-9.73
0.70480013,0.00014623374,3,0.55148715,1.6029735,2.3385553,0.094503932,0.82425779,0.071169831,,,,,,,,,,,,,,,,,,,,,,
0.76248342,0.0001662898,3,0.98709738,1.3821415,0.72396845,0.095601454,0.86185002,0.075204596,,,,,,,,,,,,,,,,,,,,,,
2.0297019,0.00014782307,3,1.0705547,0.94165808,0.64146322,0.094989993,1.5848304,0.13748391,10313.0,0.001,0.65739,0.61923,0.019483,0.008046,-0.039792,5.3973e-08,0.0,0.0,1.0,0.0,1.32e-06,1.0,7.83e-05,-0.000353,-218.0,-6930.0,6930.0,-218.0,0.332,10.5
1.1370529,0.00015834966,3,1.1429826,0.77919227,0.57831621,0.10215881,1.0696335,0.099144243,10314.0,0.001,0.67751,0.84582,0.0049667,0.00099975,-0.0068754,3.785e-08,0.0,0.0,1.0,0.0,1.05e-06,1.0,0.000182,-0.000298,-27.8,-4730.0,4730.0,-27.8,0.041,6.98
2.0487981,0.00015605357,3,1.2238451,1.0217009,0.83669668,0.057053484,1.0220342,0.055163674,,,,,,,,,,,,,,,,,,,,,,
0.30613691,0.00013147926,3,1.3262155,1.315604,1.364118,0.16492753,0.64758301,0.091683522,,,,,,,,,,,,,,,,,,,,,,
1.3704672,0.00015169701,3,1.0214069,0.95126027,0.31882709,0.037476946,1.0578498,0.038213249,10317.0,0.001,0.5985,0.69393,0.0017687,0.0013046,-0.0038536,5.3653e-08,0.0,0.0,1.0,0.0,1.36e-06,1.0,0.000148,-0.000348,-14.3,-5630.0,5630.0,-14.3,0.024,9.4
1.9576883,0.00013730687,3,1.1574321,1.1603535,0.85017258,0.056408547,1.1599144,0.061935838,,,,,,,,,,,,,,,,,,,,,,
0.60070354,0.00013914504,3,0.53781474,0.81110626,0.92167944,0.13321267,0.73159724,0.086001441,,,,,,,,,,,,,,,,,,,,,,
0.73638999,0.00013878905,3,0.92142785,0.67019224,1.1211544,0.072289333,0.74710697,0.050366946,,,,,,,,,,,,,,,,,,,,,,
0.79952127,0.00018116379,3,0.56562251,2.035008,1.1152768,0.085233368,0.70244676,0.055170022,,,,,,,,,,,,,,,,,,,,,,
1.3081647,0.00013386097,3,0.58394277,1.6226358,2.8131328,0.12151933,1.3262312,0.14370032,10322.0,0.001,0.30313,-0.070125,0.01342,-0.11802,0.32142,-9.7659e-08,0.0,0.0,1.0,0.0,5.65e-06,1.0,-0.00125,-0.000734,-7800.0,40800.0,-40800.0,-7800.0,25.7,-134.0
1.0952481,0.0001412213,3,0.64032096,0.94469446,0.95071948,0.055555008,1.099014,0.057842284,,,,,,,,,,,,,,,,,,,,,,
0.56638485,0.00011815342,3,0.99473977,0.74717927,1.5564076,0.07399936,0.76456529,0.052678529,,,,,,,,,,,,,,,,,,,,,,
1.1375122,0.0001481948,3,0.8811146,2.3350513,2.6701443,0.056142017,0.9231497,0.049071833,,,,,,,,,,,,,,,,,,,,,,
0.6829325,0.00013536034,3,1.495797,0.6231578,0.64131224,0.055003781,0.89388323,0.046604071,10326.0,0.001,0.36447,0.30678,0.00067616,-0.0023597,0.00015602,6.1297e-08,0.0,0.0,1.0,0.0,2.02e-05,-1.0,-0.000237,0.00071,15.7,7180.0,7180.0,-15.8,-0.043,-19.7
1.1520717,0.00016332098,3,0.65699542,0.99091917,0.65580666,0.10147797,0.74894303,0.068999663,10327.0,0.001,0.46705,0.69382,0.00040014,0.0001343,-0.00071109,6.0046e-08,0.0,0.0,1.0,0.0,1.53e-06,1.0,0.000195,-0.000228,-2.94,-5090.0,5090.0,-2.93,0.0063,10.9
0.46098828,0.00011460144,3,1.3527504,0.38697314,0.32948673,0.059307516,0.81135416,0.045425534,10328.0,0.001,0.67751,1.3174,0.0030052,7.8732e-07,-0.0022824,1.8772e-08,0.0,0.0,1.0,0.0,5.57e-07,1.0,0.000167,-1.75e-05,-8.8,-3860.0,3860.0,-8.8,0.013,5.7
0.77335656,0.00013405721,3,0.79740673,1.4879529,1.5513221,0.11502495,0.94022042,0.096991584,,,,,,,,,,,,,,,,,,,,,,
0.22328444,0.00010325802,3,2.7908695,0.46133447,0.71759146,0.102425,0.6135571,0.057004828,10330.0,0.001,0.5985,0.56944,0.041124,-0.067491,0.0019716,2.1244e-08,0.0,0.0,1.0,0.0,3.15e-06,-1.0,-0.000741,0.00107,438.0,6060.0,6060.0,-438.0,-0.731,-10.1
0.44276807,0.00014708473,3,0.89268357,0.89218801,0.98252666,0.11242707,0.69190568,0.069927447,,,,,,,,,,,,,,,,,,,,,,
0.73770761,0.00017684982,3,0.72054631,2.5726669,1.8255987,0.12542781,0.42578879,0.047453914,,,,,,,,,,,,,,,,,,,,,,
1.0014523,0.00014842894,3,0.52303398,2.7229154,3.3213475,0.12023518,0.86192328,0.092510298,10333.0,0.001,0.44865,-0.71799,0.00018602,0.00025915,-1.136e-10,-6.1837e-08,0.0,0.0,1.0,0.0,1.24e-06,-1.0,0.00023,0.000192,1.52,-5820.0,-5820.0,-1.51,-0.00338,13.0
0.65362728,0.00014863447,3,0.78238273,1.2998698,1.2438934,0.07356713,0.69974238,0.047950067,,,,,,,,,,,,,,,,,,,,,,
0.62000245,0.00013814142,3,0.64376962,1.5314667,1.6928638,0.07696522,0.63518769,0.045393512,,,,,,,,,,,,,,,,,,,,,,
1.428045,0.00016489411,3,0.8045308,1.4751869,0.44699892,0.10634255,0.81877488,0.078701861,,,,,,,,,,,,,,,,,,,,,,
1.9562269,0.00014796002,3,0.78825986,0.76550037,0.67897528,0.058907453,1.1337481,0.063070484,10337.0,0.001,0.51819,0.52902,0.0054443,0.0022671,-0.012572,7.5663e-08,0.0,0.0,1.0,0.0,1.75e-06,1.0,0.000119,-0.00032,-76.7,-7460.0,7460.0,-76.7,0.148,14.4
0.76066619,0.00012582392,3,0.6885168,0.48731467,0.45555782,0.055590454,1.1792535,0.062102966,10338.0,0.001,0.49351,0.95619,0.011802,2.9303e-05,-0.012392,3.6018e-08,0.0,0.0,1.0,0.0,1.16e-06,1.0,0.000217,-9.95e-05,-61.0,-4940.0,4940.0,-61.0,0.124,10.0
1.1921397,0.00015623438,3,0.4772895,1.8675191,1.6128192,0.073522031,0.70587569,0.048342805,10339.0,0.001,0.4812,-0.79154,0.00070148,0.00088631,-8.1459e-09,-5.6699e-08,0.0,0.0,1.0,0.0,1.14e-06,-1.0,0.000221,0.000189,5.0,-5630.0,-5630.0,-4.99,-0.0104,11.7
1.488683,0.00017624543,3,0.51822114,1.228815,0.76018125,0.07886219,0.72060442,0.052674431,10340.0,0.001,0.49351,-0.66028,0.0016083,0.0024407,-4.4336e-06,-6.8227e-08,0.0,0.0,1.0,0.0,1.21e-06,-1.0,0.000199,0.000246,14.4,-5890.0,-5890.0,-14.3,-0.0291,11.9
3.2329566,0.00016035473,3,1.0271777,0.99575508,0.95022249,0.15300685,1.3044697,0.17310631,,,,,,,,,,,,,,,,,,,,,,
0.98080945,0.00015636814,3,1.1234856,0.7863465,0.50415319,0.1681484,0.52463377,0.075518332,10342.0,0.001,0.5985,0.76332,0.00056364,0.0003015,-0.00104,4.5404e-08,0.0,0.0,1.0,0.0,1.36e-06,1.0,0.00019,-0.000305,-3.5,-4730.0,4730.0,-3.49,0.00585,7.9
0.53913039,0.00012718981,3,1.5527476,0.54109222,0.58902633,0.099779986,0.78768152,0.071464062,10343.0,0.001,0.36447,0.32993,0.00056603,-0.0025179,0.00080255,5.6396e-08,0.0,0.0,1.0,0.0,1.76e-05,-1.0,-0.00032,0.000714,11.8,6970.0,6970.0,-12.0,-0.0325,-19.1
0.36438572,0.00010937915,3,1.1459047,0.36932895,0.81557566,0.094806001,0.70002425,0.060618937,,,,,,,,,,,,,,,,,,,,,,
0.51509899,0.00016503585,3,1.0121633,1.471674,1.0321312,0.11233765,0.54745328,0.055288393,,,,,,,,,,,,,,,,,,,,,,
1.0566642,0.00015772723,3,0.42216429,1.4059881,0.66415292,0.061522182,0.80309844,0.046544719,10346.0,0.001,0.46705,-0.8986,0.00062351,0.00069393,-1.3166e-08,-5.241e-08,0.0,0.0,1.0,0.0,1.06e-06,-1.0,0.000222,0.00014,3.52,-5070.0,-5070.0,-3.52,-0.00755,10.9
0.50079453,0.00011697884,3,2.1100283,0.78288561,1.2126248,0.097116485,0.90518147,0.080126718,10347.0,0.001,0.56917,0.46496,0.027321,-0.055628,-0.00025708,1.8861e-08,0.0,0.0,1.0,0.0,6.67e-06,-1.0,-0.000317,0.000858,422.0,7180.0,7180.0,-422.0,-0.741,-12.6
0.7078495,0.0001438633,3,0.70080584,1.3875756,1.3209597,0.096971035,0.79633093,0.070394725,,,,,,,,,,,,,,,,,,,,,,
2.8115551,0.00015903481,3,0.77823979,0.72666669,0.78112692,0.042040925,1.3412877,0.054114446,10349.0,0.001,0.48601,0.39441,0.0067478,0.0026998,-0.019858,1.04e-07,0.0,0.0,1.0,0.0,2.41e-06,1.0,9.25e-05,-0.000339,-150.0,-8780.0,8780.0,-150.0,0.309,18.1
1.1910225,0.00013712801,3,0.89657277,1.0710499,1.2045536,0.036442671,0.99769974,0.035081051,,,,,,,,,,,,,,,,,,,,,,
1.3954554,0.00017220402,3,0.44386315,1.3805218,1.1780672,0.12169455,0.69423217,0.075317457,10351.0,0.001,0.51301,-0.76226,0.0037717,0.0049618,-1.0856e-05,-6.0949e-08,0.0,0.0,1.0,0.0,1e-06,-1.0,0.000216,0.000213,29.0,-5870.0,-5870.0,-29.0,-0.0566,11.4
1.6774188,0.00016325768,3,0.59724146,1.0003415,0.73320234,0.11508975,0.93580067,0.096586339,10352.0,0.001,0.49351,0.61527,0.003559,-0.00046191,-0.005328,7.08e-08,0.0,0.0,1.0,0.0,1.47e-06,1.0,0.000162,-0.000246,-36.8,-6360.0,6360.0,-36.8,0.0745,12.9
0.94092327,0.0001415791,3,1.1799661,0.81966436,0.83692563,0.075261973,0.78484666,0.05493487,,,,,,,,,,,,,,,,,,,,,,
0.8384797,0.00014166617,3,0.63054734,1.1468052,1.5382062,0.070339106,0.99425554,0.065339439,,,,,,,,,,,,,,,,,,,,,,
0.57648748,0.0001202792,3,1.2336783,0.70807952,1.519825,0.082968876,1.0343497,0.079244569,,,,,,,,,,,,,,,,,,,,,,
0.94845194,0.00015807393,3,0.91960526,1.2259585,1.3129545,0.093368761,0.93534994,0.079874255,,,,,,,,,,,,,,,,,,,,,,
2.4323397,0.00014082763,3,1.3000273,1.0716742,0.91975844,0.11057946,1.5256639,0.15190862,10357.0,0.001,0.41672,0.21379,0.0012179,-0.0056891,-4.5065e-06,5.2719e-08,0.0,0.0,1.0,0.0,2.76e-05,-1.0,-0.000125,0.000506,68.8,12100.0,12100.0,-69.2,-0.165,-29.1
0.54289448,0.00015803879,3,0.9304992,2.7350805,1.3435491,0.098557755,0.79783094,0.071577936,,,,,,,,,,,,,,,,,,,,,,
0.88397497,0.0001712767,3,0.33363315,1.4839926,0.57013011,0.11550414,0.57128686,0.059153043,10359.0,0.001,0.46705,-1.1426,0.00066062,0.00057827,-2.4177e-08,-4.7438e-08,0.0,0.0,1.0,0.0,7.92e-07,-1.0,0.000202,6.9e-05,2.39,-4130.0,-4130.0,-2.39,-0.00512,8.85
1.3239213,0.00015801615,3,0.4974995,0.84350705,0.62347054,0.095998757,0.97613579,0.085499607,10360.0,0.001,0.46705,0.74017,0.0074435,-0.00077274,-0.009303,6.2034e-08,0.0,0.0,1.0,0.0,1.36e-06,1.0,0.000198,-0.000193,-56.9,-5660.0,5660.0,-56.9,0.122,12.1
1.6675435,0.00013576102,3,1.1207337,0.69985509,1.1434565,0.041017819,1.0329688,0.040700886,,,,,,,,,,,,,,,,,,,,,,
2.1731141,0.00014500885,3,0.7748698,1.3701268,1.1230041,0.058224194,1.4914309,0.082058616,,,,,,,,,,,,,,,,,,,,,,
